Date,Product,Category,Price,Units,Total,Discount,Region,Sales_Rep,Payment_Method,Customer_Segment
2023-11-30,Stapler,Office Supplies,42.67,4,170.68,0.0,East,Lisa Anderson,Bank Transfer,Small Business
2023-11-30,Smartphone,Electronics,441.05,5,2205.25,0.0,North,,Debit Card,Government
2023-11-30,Tablet,Electronics,1838.84,4,7355.36,0.0,North,John Smith,Debit Card,Corporate
2023-11-30,Tablet,Electronics,916.55,5,4582.75,0.0,South,Michael Johnson,PayPal,Government
2023-11-30,Smartwatch,Electronics,1635.56,3,4906.68,0.0,South,Michael Johnson,PayPal,Corporate
2023-11-30,Paper Clips,Office Supplies,10.45,3,31.04,0.01,West,Jennifer Martinez,PayPal,Corporate
2023-12-01,Smartwatch,Electronics,517.21,5,2275.72,0.12,West,Robert Taylor,Credit Card,Small Business
2023-12-01,Headphones,Electronics,1548.04,5,6656.57,0.14,West,Robert Taylor,Credit Card,Small Business
2023-12-01,Smartwatch,Electronics,851.32,3,2553.96,0.0,South,Sarah Wilson,Credit Card,Government
2023-12-01,USB Drive,Accessories,49.24,3,147.72,0.0,West,Jennifer Martinez,Credit Card,Small Business
2023-12-01,USB Drive,Accessories,44.16,3,121.88,0.08,North,John Smith,Credit Card,Government
2023-12-01,Tablet,Electronics,1325.82,5,6430.23,0.03,South,Michael Johnson,PayPal,Small Business
2023-12-01,Headphones,Electronics,679.2,5,3396.0,0.0,North,John Smith,Bank Transfer,Government
2023-12-01,Lamp,Furniture,139.19,2,278.38,0.0,South,Michael Johnson,Credit Card,Individual
2023-12-01,Smartwatch,Electronics,1446.1,4,5784.4,0.0,East,David Brown,PayPal,Small Business
2023-12-01,Tablet,Electronics,1114.38,4,4368.37,0.02,East,Lisa Anderson,PayPal,Government
2023-12-01,Desk Organizer,Office Supplies,20.65,3,61.95,0.0,West,Robert Taylor,PayPal,Government
2023-12-01,Paper Clips,Office Supplies,7.28,4,29.12,0.0,North,Emma Davis,Bank Transfer,Corporate
2023-12-01,Smartphone,Electronics,1125.34,2,1980.6,0.12,North,John Smith,PayPal,Small Business
2023-12-02,Desk Organizer,Office Supplies,15.54,1,15.54,0.0,East,Lisa Anderson,Bank Transfer,Corporate
2023-12-02,Tablet,Electronics,544.4,3,1551.54,0.05,West,Robert Taylor,Bank Transfer,Government
2023-12-02,Mouse,Accessories,134.85,5,674.25,0.0,North,Emma Davis,Bank Transfer,Government
2023-12-02,Monitor Stand,Accessories,62.55,1,56.3,0.1,East,Lisa Anderson,PayPal,Small Business
2023-12-02,Office Chair,Furniture,493.72,2,987.44,0.0,South,Sarah Wilson,Bank Transfer,Government
2023-12-02,Laptop Bag,Accessories,28.66,2,51.59,0.1,North,John Smith,Debit Card,Corporate
2023-12-02,Smartphone,Electronics,1379.16,2,2427.32,0.12,East,Lisa Anderson,Bank Transfer,Small Business
2023-12-02,Desk,Furniture,119.18,2,226.44,0.05,West,Robert Taylor,Credit Card,Small Business
2023-12-02,Desk,Furniture,181.04,2,362.08,0.0,South,Michael Johnson,Debit Card,Small Business
2023-12-02,Lamp,Furniture,200.02,5,1000.1,0.0,East,Lisa Anderson,PayPal,Government
2023-12-02,Bookshelf,Furniture,157.39,4,629.56,0.0,South,Sarah Wilson,Bank Transfer,Small Business
2023-12-02,Desk Organizer,Office Supplies,21.75,3,65.25,0.0,North,Emma Davis,PayPal,Small Business
2023-12-03,USB Drive,Accessories,96.88,3,290.64,0.0,South,Sarah Wilson,Debit Card,Government
2023-12-03,Notebook,Office Supplies,45.44,5,227.2,0.0,South,Sarah Wilson,Debit Card,Small Business
2023-12-03,Keyboard,Accessories,17.59,2,34.12,0.03,South,Sarah Wilson,Credit Card,Individual
2023-12-03,Stapler,Office Supplies,37.14,3,111.42,0.0,North,John Smith,Bank Transfer,Individual
2023-12-03,Paper Clips,Office Supplies,27.88,1,27.88,0.0,South,Sarah Wilson,Debit Card,Government
2023-12-03,Desk,Furniture,181.33,3,543.99,0.0,North,John Smith,Debit Card,Corporate
2023-12-03,Keyboard,Accessories,72.35,3,217.05,0.0,West,Robert Taylor,PayPal,Corporate
2023-12-03,Headphones,Electronics,1443.19,5,7215.95,0.0,South,Sarah Wilson,PayPal,Government
2023-12-03,Laptop Bag,Accessories,15.12,4,60.48,0.0,North,John Smith,Bank Transfer,Individual
2023-12-03,Paper Clips,Office Supplies,5.69,1,5.69,0.0,West,Robert Taylor,PayPal,Corporate
2023-12-04,Smartphone,Electronics,1705.69,3,4707.7,0.08,East,Lisa Anderson,Debit Card,Corporate
2023-12-04,Headphones,Electronics,1899.74,5,9498.7,0.0,North,Emma Davis,PayPal,Small Business
2023-12-04,Pen Set,Office Supplies,18.03,5,90.15,0.0,North,,Credit Card,Government
2023-12-04,Laptop Bag,Accessories,93.05,3,245.65,0.12,North,John Smith,Debit Card,Small Business
2023-12-04,Monitor Stand,Accessories,91.39,4,365.56,0.0,North,John Smith,Bank Transfer,Individual
2023-12-04,Laptop Bag,Accessories,75.84,5,379.2,0.0,South,Michael Johnson,PayPal,Government
2023-12-04,Headphones,Electronics,721.77,4,2887.08,0.0,West,Robert Taylor,Bank Transfer,Individual
2023-12-04,Tablet,Electronics,1037.09,3,2831.26,0.09,South,Sarah Wilson,Credit Card,Corporate
2023-12-04,Tablet,Electronics,556.25,1,556.25,0.0,North,John Smith,Debit Card,Corporate
2023-12-04,Tablet,Electronics,622.68,3,1699.92,0.09,West,Jennifer Martinez,Credit Card,Government
2023-12-04,Laptop,Electronics,694.61,1,694.61,0.0,East,Lisa Anderson,PayPal,Government
2023-12-04,Mouse,Accessories,113.41,3,292.6,0.14,South,Michael Johnson,Debit Card,Corporate
2023-12-04,Desk,Furniture,280.77,5,1403.85,0.0,East,David Brown,,Corporate
2023-12-04,Desk,Furniture,373.78,3,1121.34,0.0,East,David Brown,Credit Card,Corporate
2023-12-04,Headphones,Electronics,1189.01,2,2378.02,0.0,West,Jennifer Martinez,Debit Card,Small Business
2023-12-05,Stapler,Office Supplies,11.33,3,33.99,0.0,East,David Brown,Credit Card,Small Business
2023-12-05,Monitor Stand,Accessories,85.44,3,256.32,0.0,North,Emma Davis,Bank Transfer,Individual
2023-12-05,Laptop Bag,Accessories,44.57,5,222.85,0.0,West,Robert Taylor,Bank Transfer,Corporate
2023-12-05,Notebook,Office Supplies,46.62,4,186.48,0.0,North,John Smith,Debit Card,Corporate
2023-12-05,Laptop Bag,Accessories,27.28,4,109.12,0.0,North,John Smith,PayPal,Individual
2023-12-05,Filing Cabinet,Furniture,299.96,1,263.96,0.12,West,Robert Taylor,Bank Transfer,Government
2023-12-06,Tablet,Electronics,1270.85,4,5083.4,0.0,East,David Brown,Bank Transfer,Small Business
2023-12-06,Keyboard,Accessories,100.51,1,85.43,0.15,East,David Brown,PayPal,Government
2023-12-06,Stapler,Office Supplies,27.69,1,27.14,0.02,North,Emma Davis,PayPal,Government
2023-12-06,Laptop,Electronics,687.93,2,1375.86,0.0,West,Robert Taylor,PayPal,Government
2023-12-06,Desk,Furniture,538.56,4,2154.24,0.0,North,John Smith,Bank Transfer,Corporate
2023-12-06,Desk,Furniture,212.62,1,182.85,0.14,North,Emma Davis,PayPal,Small Business
2023-12-06,Tablet,Electronics,1187.52,5,5521.97,0.07,North,Emma Davis,PayPal,Corporate
2023-12-06,Smartwatch,Electronics,822.1,4,3288.4,0.0,North,Emma Davis,PayPal,Government
2023-12-06,Monitor Stand,Accessories,61.8,2,123.6,0.0,North,Emma Davis,PayPal,Corporate
2023-12-06,Bookshelf,Furniture,279.37,1,270.99,0.03,East,Lisa Anderson,Debit Card,Government
2023-12-07,Filing Cabinet,Furniture,486.05,4,1944.2,0.0,East,Lisa Anderson,PayPal,Small Business
2023-12-07,Laptop Bag,Accessories,35.66,1,33.16,0.07,North,John Smith,Debit Card,Corporate
2023-12-07,Headphones,Electronics,957.86,3,2873.58,0.0,North,Emma Davis,PayPal,Government
2023-12-07,Smartphone,Electronics,1881.78,4,7226.04,0.04,West,Robert Taylor,Bank Transfer,Individual
2023-12-07,Laptop Bag,Accessories,70.27,4,281.08,0.0,North,John Smith,Bank Transfer,Individual
2023-12-07,Pen Set,Office Supplies,44.02,4,176.08,0.0,West,Robert Taylor,Bank Transfer,Individual
2023-12-07,Pen Set,Office Supplies,31.09,4,110.68,0.11,West,Robert Taylor,Bank Transfer,Small Business
2023-12-07,Keyboard,Accessories,53.26,1,46.87,0.12,South,Michael Johnson,Credit Card,Individual
2023-12-07,Tablet,Electronics,1926.04,5,9630.2,0.0,North,John Smith,Bank Transfer,Small Business
2023-12-07,Headphones,Electronics,1668.03,4,6672.12,0.0,West,Robert Taylor,,Individual
2023-12-07,Laptop Bag,Accessories,133.06,3,387.2,0.03,North,John Smith,Bank Transfer,Corporate
2023-12-07,Headphones,Electronics,1841.02,3,5523.06,0.0,North,John Smith,Credit Card,Corporate
2023-12-07,Smartphone,Electronics,396.28,4,1585.12,0.0,South,Sarah Wilson,Credit Card,Corporate
2023-12-07,Monitor Stand,Accessories,143.56,1,130.64,0.09,South,Sarah Wilson,Debit Card,Corporate
2023-12-08,Keyboard,Accessories,101.6,2,203.2,0.0,South,Sarah Wilson,Debit Card,Small Business
2023-12-08,Keyboard,Accessories,55.67,3,167.01,0.0,East,Lisa Anderson,Bank Transfer,Government
2023-12-08,Headphones,Electronics,1391.88,3,4133.88,0.01,West,Robert Taylor,Credit Card,Corporate
2023-12-08,Pen Set,Office Supplies,37.53,4,150.12,0.0,North,John Smith,Credit Card,Corporate
2023-12-08,Monitor Stand,Accessories,88.97,2,177.94,0.0,West,Robert Taylor,Bank Transfer,Government
2023-12-08,Laptop,Electronics,367.9,2,735.8,0.0,West,Jennifer Martinez,Debit Card,Corporate
2023-12-08,Bookshelf,Furniture,438.09,4,1752.36,0.0,North,John Smith,Debit Card,Government
2023-12-08,USB Drive,Accessories,142.25,5,697.02,0.02,West,Robert Taylor,PayPal,Small Business
2023-12-08,Desk Organizer,Office Supplies,6.72,5,33.6,0.0,East,David Brown,Bank Transfer,Corporate
2023-12-08,Office Chair,Furniture,355.22,1,355.22,0.0,South,Sarah Wilson,Bank Transfer,Individual
2023-12-08,Desk Organizer,Office Supplies,26.29,5,128.82,0.02,West,Robert Taylor,Credit Card,Government
2023-12-08,Paper Clips,Office Supplies,27.49,3,75.05,0.09,West,Jennifer Martinez,PayPal,Small Business
2023-12-08,Tablet,Electronics,309.42,2,618.84,0.0,South,Michael Johnson,Credit Card,Corporate
2023-12-08,Filing Cabinet,Furniture,123.3,4,493.2,0.0,South,Michael Johnson,Bank Transfer,Corporate
2023-12-08,Desk Organizer,Office Supplies,36.11,4,144.44,0.0,North,Emma Davis,Credit Card,Individual
2023-12-09,Bookshelf,Furniture,307.2,4,1204.22,0.02,South,Sarah Wilson,PayPal,Individual
2023-12-09,Desk,Furniture,228.05,3,636.26,0.07,South,Sarah Wilson,Debit Card,Individual
2023-12-09,Smartphone,Electronics,498.21,2,996.42,0.0,South,Sarah Wilson,PayPal,Government
2023-12-09,Tablet,Electronics,1695.27,3,4831.52,0.05,West,Robert Taylor,Credit Card,Corporate
2023-12-09,Paper Clips,Office Supplies,38.08,4,152.32,0.0,South,Sarah Wilson,Credit Card,Corporate
2023-12-09,Tablet,Electronics,751.75,1,676.58,0.1,West,Jennifer Martinez,PayPal,Government
2023-12-09,Laptop,Electronics,825.7,5,4128.5,0.0,East,Lisa Anderson,PayPal,Corporate
2023-12-09,USB Drive,Accessories,76.41,5,382.05,0.0,West,Robert Taylor,PayPal,Government
2023-12-09,Headphones,Electronics,790.66,3,2371.98,0.0,West,Robert Taylor,Bank Transfer,Corporate
2023-12-09,Laptop,Electronics,1527.92,5,7639.6,0.0,West,Robert Taylor,Bank Transfer,Government
2023-12-09,Pen Set,Office Supplies,41.68,3,125.04,0.0,North,Emma Davis,Debit Card,Corporate
2023-12-09,Mouse,Accessories,142.53,1,142.53,0.0,North,John Smith,Credit Card,Small Business
2023-12-09,Laptop,Electronics,2024.57,4,8098.28,0.0,West,Jennifer Martinez,PayPal,Government
2023-12-09,Filing Cabinet,Furniture,215.82,5,1079.1,0.0,East,Lisa Anderson,Bank Transfer,Government
2023-12-10,Pen Set,Office Supplies,45.64,1,45.64,0.0,West,Jennifer Martinez,Debit Card,Corporate
2023-12-10,Monitor Stand,Accessories,123.18,2,246.36,0.0,South,Sarah Wilson,PayPal,Small Business
2023-12-10,Headphones,Electronics,1909.1,1,1699.1,0.11,North,Emma Davis,Credit Card,Corporate
2023-12-10,Paper Clips,Office Supplies,9.69,3,29.07,0.0,South,Michael Johnson,Debit Card,Corporate
2023-12-10,Smartwatch,Electronics,1093.05,3,3279.15,0.0,East,Lisa Anderson,PayPal,Small Business
2023-12-10,Desk,Furniture,331.66,3,945.23,0.05,South,Sarah Wilson,Debit Card,Corporate
2023-12-10,Smartphone,Electronics,1261.54,1,1261.54,0.0,North,Emma Davis,Bank Transfer,Individual
2023-12-10,Smartphone,Electronics,904.56,2,1809.12,0.0,North,Emma Davis,PayPal,Government
2023-12-10,Smartphone,Electronics,577.94,4,2311.76,0.0,East,David Brown,PayPal,Individual
2023-12-10,Stapler,Office Supplies,42.34,3,127.02,0.0,North,John Smith,Bank Transfer,Government
2023-12-11,Monitor Stand,Accessories,131.68,2,263.36,0.0,South,Michael Johnson,Debit Card,Government
2023-12-11,Notebook,Office Supplies,6.9,3,20.7,0.0,South,Sarah Wilson,Bank Transfer,Small Business
2023-12-11,Keyboard,Accessories,106.61,5,533.05,0.0,South,Sarah Wilson,Bank Transfer,Small Business
2023-12-11,Keyboard,Accessories,40.48,1,40.48,0.0,East,David Brown,Credit Card,Corporate
2023-12-11,Laptop Bag,Accessories,87.19,3,261.57,0.0,South,Sarah Wilson,Bank Transfer,Corporate
2023-12-11,Laptop Bag,Accessories,55.3,3,152.63,0.08,West,Robert Taylor,Credit Card,Corporate
2023-12-11,Desk Organizer,Office Supplies,22.31,2,44.62,0.0,North,Emma Davis,PayPal,Corporate
2023-12-11,Lamp,Furniture,200.34,1,198.34,0.01,West,Jennifer Martinez,Debit Card,Government
2023-12-11,Notebook,Office Supplies,44.66,1,44.66,0.0,North,Emma Davis,PayPal,Individual
2023-12-11,Stapler,Office Supplies,46.39,4,185.56,0.0,North,John Smith,Debit Card,Government
2023-12-11,Filing Cabinet,Furniture,546.49,3,1508.31,0.08,East,Lisa Anderson,Debit Card,Individual
2023-12-11,Pen Set,Office Supplies,27.25,3,78.48,0.04,North,Emma Davis,Bank Transfer,Government
2023-12-11,Smartphone,Electronics,570.47,5,2852.35,0.0,South,Sarah Wilson,PayPal,Government
2023-12-11,Lamp,Furniture,581.0,2,1045.8,0.1,West,Robert Taylor,Credit Card,Government
2023-12-12,Lamp,Furniture,333.37,2,666.74,0.0,North,Emma Davis,Credit Card,Small Business
2023-12-12,Paper Clips,Office Supplies,42.25,4,163.93,0.03,East,David Brown,Credit Card,Government
2023-12-12,Smartwatch,Electronics,1258.03,1,1232.87,0.02,East,Lisa Anderson,Debit Card,Government
2023-12-12,Bookshelf,Furniture,378.68,2,651.33,0.14,South,Michael Johnson,PayPal,Individual
2023-12-12,USB Drive,Accessories,128.45,2,256.9,0.0,North,Emma Davis,Debit Card,Individual
2023-12-12,Paper Clips,Office Supplies,16.67,4,66.68,0.0,South,Michael Johnson,PayPal,Corporate
2023-12-12,Smartphone,Electronics,1634.05,2,3268.1,0.0,South,Michael Johnson,Bank Transfer,Corporate
2023-12-12,Pen Set,Office Supplies,31.42,4,125.68,0.0,South,Michael Johnson,Debit Card,Government
2023-12-12,Notebook,Office Supplies,25.58,2,44.51,0.13,West,Robert Taylor,Credit Card,Individual
2023-12-12,Lamp,Furniture,138.4,3,373.68,0.1,East,David Brown,Bank Transfer,Government
2023-12-12,Desk,Furniture,147.49,5,737.45,0.0,East,David Brown,PayPal,Corporate
2023-12-12,Paper Clips,Office Supplies,33.34,1,30.34,0.09,South,Michael Johnson,Bank Transfer,Government
2023-12-12,Keyboard,Accessories,145.96,3,437.88,0.0,North,John Smith,PayPal,Small Business
2023-12-12,Bookshelf,Furniture,387.71,5,1938.55,0.0,West,Robert Taylor,Debit Card,Small Business
2023-12-12,Laptop Bag,Accessories,128.41,2,256.82,0.0,South,Michael Johnson,Credit Card,Individual
2023-12-13,Notebook,Office Supplies,11.37,1,11.37,0.0,South,Sarah Wilson,Bank Transfer,Individual
2023-12-13,Paper Clips,Office Supplies,16.02,4,64.08,0.0,West,Robert Taylor,PayPal,Corporate
2023-12-13,Mouse,Accessories,105.4,1,105.4,0.0,East,David Brown,Credit Card,Government
2023-12-13,Lamp,Furniture,337.91,2,675.82,0.0,South,Sarah Wilson,Bank Transfer,Government
2023-12-13,Stapler,Office Supplies,23.73,4,87.33,0.08,West,Robert Taylor,Debit Card,Individual
2023-12-13,Stapler,Office Supplies,35.35,2,70.7,0.0,West,Robert Taylor,Bank Transfer,Small Business
2023-12-13,Notebook,Office Supplies,20.78,5,89.35,0.14,West,Jennifer Martinez,Credit Card,Corporate
2023-12-13,Bookshelf,Furniture,505.26,2,1010.52,0.0,North,John Smith,Credit Card,Government
2023-12-13,Pen Set,Office Supplies,37.89,4,151.56,0.0,West,Jennifer Martinez,Bank Transfer,Small Business
2023-12-13,Filing Cabinet,Furniture,376.17,4,1504.68,0.0,South,Sarah Wilson,Bank Transfer,Government
2023-12-14,Pen Set,Office Supplies,43.53,4,174.12,0.0,South,Michael Johnson,Debit Card,Individual
2023-12-14,Desk,Furniture,551.7,1,551.7,0.0,South,Michael Johnson,Bank Transfer,Corporate
2023-12-14,Office Chair,Furniture,505.26,5,2526.3,0.0,North,Emma Davis,Bank Transfer,Government
2023-12-14,Pen Set,Office Supplies,41.75,3,112.73,0.1,North,John Smith,Bank Transfer,Individual
2023-12-14,Stapler,Office Supplies,19.79,4,79.16,0.0,West,Jennifer Martinez,Debit Card,Small Business
2023-12-14,Bookshelf,Furniture,257.68,2,515.36,0.0,North,John Smith,Bank Transfer,Small Business
2023-12-14,Smartphone,Electronics,1061.97,5,5309.85,0.0,East,Lisa Anderson,Bank Transfer,Individual
2023-12-14,Smartphone,Electronics,492.4,2,984.8,0.0,West,Robert Taylor,Credit Card,Corporate
2023-12-14,Laptop Bag,Accessories,20.82,5,104.1,0.0,West,Jennifer Martinez,Debit Card,Government
2023-12-15,Mouse,Accessories,94.13,4,376.52,0.0,West,Jennifer Martinez,PayPal,Government
2023-12-15,Paper Clips,Office Supplies,8.12,5,40.6,0.0,West,Jennifer Martinez,Credit Card,Corporate
2023-12-15,Office Chair,Furniture,291.52,2,583.04,0.0,South,Sarah Wilson,Bank Transfer,Corporate
2023-12-15,Office Chair,Furniture,250.06,2,500.12,0.0,North,Emma Davis,Bank Transfer,Government
2023-12-15,Filing Cabinet,Furniture,124.19,3,320.41,0.14,East,David Brown,Credit Card,Individual
2023-12-15,Paper Clips,Office Supplies,10.09,4,40.36,0.0,South,Sarah Wilson,Credit Card,Individual
2023-12-15,Laptop Bag,Accessories,140.84,5,704.2,0.0,West,Jennifer Martinez,PayPal,Corporate
2023-12-16,Desk,Furniture,404.12,1,404.12,0.0,West,Jennifer Martinez,Bank Transfer,Individual
2023-12-16,Notebook,Office Supplies,44.06,3,113.67,0.14,South,Sarah Wilson,Debit Card,Government
2023-12-16,Notebook,Office Supplies,45.54,1,45.54,0.0,East,David Brown,Bank Transfer,Corporate
2023-12-16,Headphones,Electronics,1220.01,4,4489.64,0.08,East,Lisa Anderson,Debit Card,Corporate
2023-12-16,USB Drive,Accessories,98.42,1,98.42,0.0,North,John Smith,Debit Card,Government
2023-12-16,Desk,Furniture,229.31,5,1146.55,0.0,East,Lisa Anderson,PayPal,Individual
2023-12-16,Notebook,Office Supplies,23.33,5,106.15,0.09,North,John Smith,Bank Transfer,Individual
2023-12-16,Laptop Bag,Accessories,82.98,5,365.11,0.12,South,Sarah Wilson,Bank Transfer,Individual
2023-12-16,Smartwatch,Electronics,402.54,5,2012.7,0.0,North,Emma Davis,PayPal,Individual
2023-12-16,Filing Cabinet,Furniture,243.09,4,972.36,0.0,East,Lisa Anderson,Credit Card,Individual
2023-12-17,Laptop Bag,Accessories,72.73,5,363.65,0.0,West,Robert Taylor,PayPal,Government
2023-12-17,Filing Cabinet,Furniture,196.76,4,739.82,0.06,South,Sarah Wilson,Credit Card,Small Business
2023-12-17,Smartwatch,Electronics,745.21,4,2980.84,0.0,South,Michael Johnson,Bank Transfer,Government
2023-12-17,Desk Organizer,Office Supplies,10.34,3,29.47,0.05,West,Robert Taylor,PayPal,Corporate
2023-12-17,Desk Organizer,Office Supplies,21.07,1,20.23,0.04,West,Robert Taylor,Debit Card,Government
2023-12-18,USB Drive,Accessories,131.37,2,252.23,0.04,South,Sarah Wilson,Debit Card,Small Business
2023-12-18,Laptop,Electronics,518.62,1,518.62,0.0,North,John Smith,Bank Transfer,Government
2023-12-18,Paper Clips,Office Supplies,18.82,5,94.1,0.0,South,Sarah Wilson,Debit Card,Small Business
2023-12-18,Bookshelf,Furniture,266.85,2,523.03,0.02,East,Lisa Anderson,PayPal,Corporate
2023-12-18,Laptop,Electronics,970.25,2,1824.07,0.06,South,Michael Johnson,Bank Transfer,Individual
2023-12-18,Filing Cabinet,Furniture,114.69,4,458.76,0.0,East,David Brown,Bank Transfer,Corporate
2023-12-19,Pen Set,Office Supplies,34.57,2,69.14,0.0,West,Jennifer Martinez,PayPal,Individual
2023-12-19,Lamp,Furniture,294.65,3,883.95,0.0,West,,PayPal,Small Business
2023-12-19,Paper Clips,Office Supplies,18.95,2,37.9,0.0,South,Michael Johnson,Bank Transfer,Government
2023-12-19,Filing Cabinet,Furniture,183.7,3,551.1,0.0,South,Michael Johnson,Credit Card,Individual
2023-12-19,Smartphone,Electronics,1006.21,5,4980.74,0.01,West,Jennifer Martinez,Bank Transfer,Government
2023-12-19,Pen Set,Office Supplies,25.07,1,24.57,0.02,West,Robert Taylor,PayPal,Corporate
2023-12-19,Monitor Stand,Accessories,101.03,5,484.94,0.04,North,John Smith,Credit Card,Small Business
2023-12-19,Notebook,Office Supplies,29.33,4,117.32,0.0,South,Sarah Wilson,Debit Card,Individual
2023-12-19,Laptop Bag,Accessories,119.53,3,358.59,0.0,East,David Brown,Bank Transfer,Individual
2023-12-19,Laptop Bag,Accessories,128.12,5,640.6,0.0,South,Sarah Wilson,Debit Card,Individual
2023-12-19,Filing Cabinet,Furniture,353.76,2,672.14,0.05,South,Michael Johnson,Bank Transfer,Individual
2023-12-20,Laptop,Electronics,770.39,2,1355.89,0.12,East,Lisa Anderson,Credit Card,Government
